movieId,title
3213,Twelve O'Clock High (1949)
3214,Von Ryan's Express (1965)
3215,"Animal, The (2001)"
3216,Big Eden (2000)
3217,Evolution (2001)
3218,Swordfish (2001)
3219,"Anniversary Party, The (2001)"
3220,Divided We Fall (Musíme si pomáhat) (2000)
3221,Catch-22 (1970)
3222,Forgotten Silver (1996)
3223,Point Break (1991)
3224,Uncommon Valor (1983)
3225,Unlawful Entry (1992)
3226,Youngblood (1986)
3227,Gentlemen Prefer Blondes (1953)
3228,How to Marry a Millionaire (1953)
3229,"Seven Year Itch, The (1955)"
3230,Tootsie (1982)
3231,Atlantis: The Lost Empire (2001)
3232,Lara Croft: Tomb Raider (2001)
3233,Dr. Dolittle 2 (2001)
3234,"Fast and the Furious, The (2001)"
3235,A.I. Artificial Intelligence (2001)
3236,Baby Boy (2001)
3237,Crazy/Beautiful (2001)
3238,Pootie Tang (2001)
3239,Let It Snow (1999)
3240,Sexy Beast (2000)
3241,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
3242,"Closet, The (Placard, Le) (2001)"
3243,"Crimson Rivers, The (Rivières pourpres, Les) (2000)"
3244,Lumumba (2000)
3245,Cats & Dogs (2001)
3246,Kiss of the Dragon (2001)
3247,Scary Movie 2 (2001)
3248,Lost and Delirious (2001)
3249,Rape Me (Baise-moi) (2000)
3250,Alice (1990)
3251,Another Woman (1988)
3252,Beach Blanket Bingo (1965)
3253,Big Deal on Madonna Street (I Soliti Ignoti) (1958)
3254,"Cannonball Run, The (1981)"
3255,Cannonball Run II (1984)
3256,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)"
3257,Dr. Goldfoot and the Bikini Machine (1965)
3258,"Fall of the House of Usher, The (House of Usher) (1960)"
3259,Faust (1926)
3260,"Man Who Shot Liberty Valance, The (1962)"
3261,Salvador (1986)
3262,September (1987)
3263,Shadows and Fog (1991)
3264,Something Wild (1986)
3265,"Thing with Two Heads, The (1972)"
3266,All That Heaven Allows (1955)
3267,"Barefoot Contessa, The (1954)"
3268,Cries and Whispers (Viskningar och rop) (1972)
3269,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)"
3270,Kiss Me Deadly (1955)
3271,"Lion in Winter, The (1968)"
3272,"Misfits, The (1961)"
3273,Moby Dick (1956)
3274,Sweet Smell of Success (1957)
3275,Written on the Wind (1956)
3276,"10th Victim, The (La decima vittima) (1965)"
3277,Obsession (1976)
3278,Suspiria (1977)
3279,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
3280,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981)
3281,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)"
3282,Game of Death (1978)
3283,"Last Dragon, The (1985)"
3284,Outland (1981)
3285,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)"
3286,T-Rex: Back to the Cretaceous (1998)
3287,Final Fantasy: The Spirits Within (2001)
3288,Legally Blonde (2001)
3289,"Score, The (2001)"
3290,Adanggaman (2000)
3291,Bully (2001)
3292,Jump Tomorrow (2001)
3293,Made (2001)
3294,Michael Jordan to the Max (2000)
3295,More (1998)
3296,Africa: The Serengeti (1994)
3297,Alaska: Spirit of the Wild (1997)
3298,18 Again! (1988)
3299,1969 (1988)
3300,"Accidental Tourist, The (1988)"
3301,"Accused, The (1988)"
3302,Above the Law (1988)
3303,"Adventures of Baron Munchausen, The (1988)"
3304,Ariel (1988)
3305,Arthur 2: On the Rocks (1988)
3306,Bat*21 (1988)
3307,Beaches (1988)
3308,"Beast of War, The (Beast, The) (1988)"
3309,Big Business (1988)
3310,Big Top Pee-Wee (1988)
3311,Biloxi Blues (1988)
3312,"Blob, The (1988)"
3313,"Bright Lights, Big City (1988)"
3314,Caddyshack II (1988)
3315,Camille Claudel (1988)
3316,Cocktail (1988)
3317,Colors (1988)
3318,Coming to America (1988)
3319,"Couch Trip, The (1988)"
3320,Critters (1986)
3321,Crossing Delancey (1988)
3322,D.O.A. (1988)
3323,Dead Heat (1988)
3324,"Dead Pool, The (1988)"
3325,Dirty Rotten Scoundrels (1988)
3326,Drowning by Numbers (1988)
3327,Ernest Saves Christmas (1988)
3328,Feds (1988)
3329,For Keeps (1988)
3330,Frantic (1988)
3331,Gorillas in the Mist (1988)
3332,"Great Outdoors, The (1988)"
3333,High Spirits (1988)
3334,Johnny Be Good (1988)
3335,Lady in White (a.k.a. The Mystery of the Lady in White) (1988)
3336,The Lair of the White Worm (1988)
3337,"Land Before Time, The (1988)"
3338,License to Drive (1988)
3339,Little Nikita (1988)
3340,Masquerade (1988)
3341,Milagro Beanfield War (1988)
3342,Moon Over Parador (1988)
3343,My Stepmother Is an Alien (1988)
3344,"Night in the Life of Jimmy Reardon, A (1988)"
3345,Bagdad Cafe (Out of Rosenheim) (1987)
3346,Red Heat (1988)
3347,"Return of the Living Dead, The (1985)"
3348,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
3349,"Man from Snowy River, The (1982)"
3350,Running on Empty (1988)
3351,"Serpent and the Rainbow, The (1988)"
3352,Short Circuit 2 (1988)
3353,Short Circuit (1986)
3354,"Vanishing, The (Spoorloos) (1988)"
3355,"Tetsuo, the Ironman (Tetsuo) (1988)"
3356,They Live (1988)
3357,Tucker: The Man and His Dream (1988)
3358,Twins (1988)
3359,Without a Clue (1988)
3360,Young Einstein (1988)
3361,Always (1989)
3362,American Ninja (1985)
3363,Best of the Best (1989)
3364,Bill & Ted's Excellent Adventure (1989)
3365,Black Rain (1989)
3366,Blaze (1989)
3367,Blind Fury (1989)
3368,Casualties of War (1989)
3369,Chances Are (1989)
3370,Cyborg (1989)
3371,Dad (1989)
3372,Disorganized Crime (1989)
3373,Dream a Little Dream (1989)
3374,"Dream Team, The (1989)"
3375,Earth Girls Are Easy (1988)
3376,Eddie and the Cruisers (1983)
3377,Erik the Viking (1989)
3378,Family Business (1989)
3379,Farewell to the King (1989)
3380,Fat Man and Little Boy (1989)
3381,Gleaming the Cube (1989)
3382,Great Balls of Fire! (1989)
3383,Gross Anatomy (a.k.a. A Cut Above) (1989)
3384,Harlem Nights (1989)
3385,Her Alibi (1989)
3386,How to Get Ahead in Advertising (1989)
3387,"Innocent Man, An (1989)"
3388,"January Man, The (1989)"
3389,Johnny Handsome (1989)
3390,Jesus of Montreal (Jésus de Montréal) (1989)
3391,K-9 (1989)
3392,Kickboxer (1989)
3393,Last Exit to Brooklyn (1989)
3394,Lean on Me (1989)
3395,Let It Ride (1989)
3396,Little Monsters (1989)
3397,Look Who's Talking (1989)
3398,Loverboy (1989)
3399,Major League (1989)
3400,Meet the Feebles (1989)
3401,Millennium (1989)
3402,Miracle Mile (1989)
3403,New York Stories (1989)
3404,Next of Kin (1989)
3405,No Holds Barred (1989)
3406,"Package, The (1989)"
3407,Penn & Teller Get Killed (1989)
3408,Pink Cadillac (1989)
3409,"Punisher, The (1989)"
3410,Jurassic Park III (2001)
3411,America's Sweethearts (2001)
3412,Brother (2000)
3413,Ghost World (2001)
3414,Hedwig and the Angry Inch (2000)
3415,Planet of the Apes (2001)
3416,Bread and Tulips (Pane e tulipani) (2000)
3417,Cure (1997)
3418,Greenfingers (2000)
3419,Wet Hot American Summer (2001)
3420,"Return of the Musketeers, The (1989)"
3421,Road House (1989)
3422,Santa Sangre (1989)
3423,Scenes from the Class Struggle in Beverly Hills (1989)
3424,Sea of Love (1989)
3425,"See No Evil, Hear No Evil (1989)"
3426,She's Out of Control (1989)
3427,Skin Deep (1989)
3428,"Stepfather, The (1987)"
3429,Sweetie (1989)
3430,"Tall Guy, The (1989)"
3431,Tango & Cash (1989)
3432,Three Fugitives (1989)
3433,Troop Beverly Hills (1989)
3434,Turner & Hooch (1989)
3435,UHF (1989)
3436,Uncle Buck (1989)
3437,"War of the Roses, The (1989)"
3438,"Wizard, The (1989)"
3439,Weekend at Bernie's II (1993)
3440,Billy Liar (1963)
3441,Black Robe (1991)
3442,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)"
3443,"Cotton Club, The (1984)"
3444,Who'll Stop the Rain (1978)
3445,Basket Case (1982)
3446,Original Sin (2001)
3447,"Princess Diaries, The (2001)"
3448,Rush Hour 2 (2001)
3449,Chocolat (1988)
3450,Hatari! (1962)
3451,"Cage aux Folles, La (1978)"
3452,Marat/Sade (1966)
3453,Paint Your Wagon (1969)
3454,"Shootist, The (1976)"
3455,Theremin: An Electronic Odyssey (1993)
3456,Altered States (1980)
3457,Any Which Way You Can (1980)
3458,"Awakening, The (1980)"
3459,"Battle Creek Brawl (Big Brawl, The) (1980)"
3460,American Pie 2 (2001)
3461,Osmosis Jones (2001)
3462,"Others, The (2001)"
3463,American Outlaws (2001)
3464,All Over the Guy (2001)
3465,"Deep End, The (2001)"
3466,Session 9 (2001)
3467,Captain Corelli's Mandolin (2001)
3468,Rat Race (2001)
3469,Bubble Boy (2001)
3470,"Curse of the Jade Scorpion, The (2001)"
3471,Jay and Silent Bob Strike Back (2001)
3472,Ghosts of Mars (2001)
3473,Summer Catch (2001)
3474,Happy Accidents (2000)
3475,Maybe Baby (2000)
3476,Together (Tillsammans) (2000)
3477,Tortilla Soup (2001)
3478,Jeepers Creepers (2001)
3479,O (2001)
3480,3 Ninjas (1992)
3481,3 Ninjas Kick Back (1994)
3482,3 Ninjas Knuckle Up (1995)
3483,"Wicker Man, The (1973)"
3484,"Musketeer, The (2001)"
3485,Rock Star (2001)
3486,Two Can Play That Game (2001)
3487,L.I.E. (2001)
3488,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)"
3489,Into the Arms of Strangers: Stories of the Kindertransport (2000)
3490,"Glass House, The (2001)"
3491,Hardball (2001)
3492,Dinner Rush (2000)
3493,Haiku Tunnel (2001)
3494,Big Trouble (2002)
3495,Glitter (2001)
3496,Training Day (2001)
3497,"American Astronaut, The (2001)"
3498,Liam (2000)
3499,Sidewalks of New York (2001)
3500,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
3501,"French Lieutenant's Woman, The (1981)"
3502,"Great Silence, The (Grande silenzio, Il) (1969)"
3503,"Legend of Hell House, The (1973)"
3504,Little Man Tate (1991)
3505,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979)
3506,Phantom of the Paradise (1974)
3507,13 Ghosts (1960)
3508,Opera (1987)
3509,Father Goose (1964)
3510,"Grass Is Greener, The (1960)"
3511,Indiscreet (1958)
3512,"It's a Mad, Mad, Mad, Mad World (1963)"
3513,King Solomon's Mines (1937)
3514,"Little Foxes, The (1941)"
3515,Operation Petticoat (1959)
3516,Play Misty for Me (1971)
3517,Pocketful of Miracles (1961)
3518,"Vanishing, The (1993)"
3519,Silkwood (1983)
3520,I Never Promised You a Rose Garden (1977)
3521,Quadrophenia (1979)
3522,SpaceCamp (1986)
3523,When Worlds Collide (1951)
3524,Don't Say a Word (2001)
3525,Hearts in Atlantis (2001)
3526,Zoolander (2001)
3527,Extreme Days (2001)
3528,Joy Ride (2001)
3529,Max Keeble's Big Move (2001)
3530,Serendipity (2001)
3531,"Swamp, The (Ciénaga, La) (2001)"
3532,"Big Red One, The (1980)"
3533,"Boogeyman, The (1980)"
3534,"Party, The (Boum, La) (1980)"
3535,Brubaker (1980)
3536,Can't Stop the Music (1980)
3537,"Changeling, The (1980)"
3538,Coal Miner's Daughter (1980)
3539,"Competition, The (1980)"
3540,"Last Metro, The (Dernier métro, Le) (1980)"
3541,Bandits (2001)
3542,Corky Romano (2001)
3543,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
3544,Fat Girl (À ma soeur!) (2001)
3545,Mulholland Drive (2001)
3546,My First Mister (2001)
3547,Spriggan (Supurigan) (1998)
3548,Bones (2001)
3549,Dirty Harry (1971)
3550,Fiddler on the Roof (1971)
3551,Making the Grade (1984)
3552,Not Without My Daughter (1991)
3553,Female Trouble (1975)
3554,Titanica (1992)
3555,From Hell (2001)
3556,"Last Castle, The (2001)"
3557,Riding in Cars with Boys (2001)
3558,Focus (2001)
3559,Waking Life (2001)
3560,K-PAX (2001)
3561,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)
3562,Better Than Sex (2000)
3563,Donnie Darko (2001)
3564,High Heels and Low Lifes (2001)
3565,Life as a House (2001)
3566,"Man Who Wasn't There, The (2001)"
3567,"Town is Quiet, The (Ville est tranquille, La) (2000)"
3568,Domestic Disturbance (2001)
3569,"Monsters, Inc. (2001)"
3570,"One, The (2001)"
3571,Tape (2001)
3572,Heist (2001)
3573,Shallow Hal (2001)
3574,When a Stranger Calls (1979)
3575,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
3576,Novocaine (2001)
3577,Black Knight (2001)
3578,Out Cold (2001)
3579,Spy Game (2001)
3580,"Devil's Backbone, The (Espinazo del diablo, El) (2001)"
3581,In the Bedroom (2001)
3582,"Incredible Shrinking Woman, The (1981)"
3583,Jabberwocky (1977)
3584,Funny Girl (1968)
3585,Breathless (À bout de souffle) (1960)
3586,"Beastmaster, The (1982)"
3587,Midway (1976)
3588,MacArthur (1977)
3589,Subway (1985)
3590,"Now, Voyager (1942)"
3591,Little Women (1933)
3592,"Cheap Detective, The (1978)"
3593,Everybody's Famous! (Iedereen beroemd!) (2000)
3594,"Last Wave, The (1977)"
3595,That Obscure Object of Desire (Cet obscur objet du désir) (1977)
3596,"Toy, The (1982)"
3597,Dressed to Kill (1980)
3598,Fame (1980)
3599,"Final Countdown, The (1980)"
3600,Flash Gordon (1980)
3601,"Angry Red Planet, The (1959)"
3602,"Enforcer, The (1976)"
3603,"Eye for an Eye, An (1981)"
3604,"Gauntlet, The (1977)"
3605,Lord of the Flies (1990)
3606,Morons From Outer Space (1985)
3607,"People That Time Forgot, The (1977)"
3608,Ocean's Eleven (a.k.a. Ocean's 11) (1960)
3609,"Stunt Man, The (1980)"
3610,Sudden Impact (1983)
3611,Behind Enemy Lines (2001)
3612,"Affair of the Necklace, The (2001)"
3613,Pornstar: The Legend of Ron Jeremy (2001)
3614,Texas Rangers (2001)
3615,Ocean's Eleven (2001)
3616,Baran (2001)
3617,"Business of Strangers, The (2001)"
3618,"Incredible Shrinking Man, The (1957)"
3619,No Man's Land (2001)
3620,And Then There Were None (1945)
3621,"Blue Angel, The (Blaue Engel, Der) (1930)"
3622,Moscow on the Hudson (1984)
3623,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
3624,Not Another Teen Movie (2001)
3625,Vanilla Sky (2001)
3626,Iris (2001)
3627,Kandahar (Safar e Ghandehar) (2001)
3628,Lantana (2001)
3629,"Royal Tenenbaums, The (2001)"
3630,Bill & Ted's Bogus Journey (1991)
3631,Clockwise (1986)
3632,Sheena (1984)
3633,Spacehunter: Adventures in the Forbidden Zone (1983)
3634,White Water Summer (1987)
3635,How High (2001)
3636,Jimmy Neutron: Boy Genius (2001)
3637,Joe Somebody (2001)
3638,Kate & Leopold (2001)
3639,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
3640,"Majestic, The (2001)"
3641,"Beautiful Mind, A (2001)"
3642,"Defiant Ones, The (1958)"
3643,"Party, The (1968)"
3644,Topkapi (1964)
3645,Witness for the Prosecution (1957)
3646,Ali (2001)
3647,Black Hawk Down (2001)
3648,Charlotte Gray (2001)
3649,Yentl (1983)
3650,Gosford Park (2001)
3651,I Am Sam (2001)
3652,Monster's Ball (2001)
3653,"Shipping News, The (2001)"
3654,Murder by Death (1976)
3655,"Waterdance, The (1992)"
3656,Orange County (2002)
3657,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
3658,Another 48 Hrs. (1990)
3659,What Time Is It There? (Ni neibian jidian) (2001)
3660,"Russia House, The (1990)"
3661,"Truly, Madly, Deeply (1991)"
3662,Dragonslayer (1981)
3663,Conan the Destroyer (1984)
3664,Fire and Ice (1983)
3665,Impostor (2002)
3666,Kung Pow: Enter the Fist (2002)
3667,Snow Dogs (2002)
3668,48 Hrs. (1982)
3669,Italian for Beginners (Italiensk for begyndere) (2000)
3670,Blankman (1994)
3671,Brainstorm (1983)
3672,Dragon: The Bruce Lee Story (1993)
3673,Little Dieter Needs to Fly (1997)
3674,M*A*S*H (a.k.a. MASH) (1970)
3675,Seconds (1966)
3676,One-Eyed Jacks (1961)
3677,The Count of Monte Cristo (2002)
3678,"Mothman Prophecies, The (2002)"
3679,"Walk to Remember, A (2002)"
3680,Beijing Bicycle (Shiqi sui de dan che) (2001)
3681,Escaflowne: The Movie (Escaflowne) (2000)
3682,Maelström (2000)
3683,Metropolis (2001)
3684,"Son's Room, The (Stanza del figlio, La) (2001)"
3685,Storytelling (2001)
3686,Waydowntown (2000)
3687,"Adventures of Huck Finn, The (1993)"
3688,Cousins (1989)
3689,Slackers (2002)
3690,Birthday Girl (2001)
3691,Rare Birds (2001)
3692,"Going Places (Valseuses, Les) (1974)"
3693,Big Fat Liar (2002)
3694,Collateral Damage (2002)
3695,Rollerball (2002)
3696,"Scotland, Pa. (2001)"
3697,Baby's Day Out (1994)
3698,Heidi (1937)
3699,Rookie of the Year (1993)
3700,"Sandlot, The (1993)"
3701,Don't Look Now (1973)
3702,Crossroads (2002)
3703,Hart's War (2002)
3704,John Q (2002)
3705,Return to Never Land (2002)
3706,Super Troopers (2001)
3707,"Good Son, The (1993)"
3708,Last Orders (2001)
3709,After the Fox (Caccia alla volpe) (1966)
3710,"Bad and the Beautiful, The (1952)"
3711,Designing Woman (1957)
3712,Sleuth (1972)
3713,Stroszek (1977)
3714,Dragonfly (2002)
3715,Queen of the Damned (2002)
3716,How to Kill Your Neighbor's Dog (2000)
3717,Mean Machine (2001)
3718,Monsoon Wedding (2001)
3719,Wendigo (2001)
3720,Scratch (2001)
3721,"Bad News Bears, The (1976)"
3722,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000)
3723,Wild Strawberries (Smultronstället) (1957)
3724,40 Days and 40 Nights (2002)
3725,We Were Soldiers (2002)
3726,"Big Bird Cage, The (1972)"
3727,"Big Doll House, The (1971)"
3728,Ferngully: The Last Rainforest (1992)
3729,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979)
3730,Royal Wedding (1951)
3731,All About the Benjamins (2002)
3732,"Time Machine, The (2002)"
3733,"Magnificent Ambersons, The (1942)"
3734,Fun (1994)
3735,Hangar 18 (1980)
3736,Hopscotch (1980)
3737,Humanoids from the Deep (1980)
3738,Little Darlings (1980)
3739,"Long Good Friday, The (1980)"
3740,Mon oncle d'Amérique (1980)
3741,Motel Hell (1980)
3742,Ffolkes (1979)
3743,"Octagon, The (1980)"
3744,"Oh, God! Book II (1980)"
3745,"Oh, God! (1977)"
3746,Ice Age (2002)
3747,Resident Evil (2002)
3748,Showtime (2002)
3749,Harrison's Flowers (2000)
3750,Kissing Jessica Stein (2001)
3751,Promises (2001)
3752,And Your Mother Too (Y tu mamá también) (2001)
3753,All the Right Moves (1983)
3754,Road to Morocco (1942)
3755,Taps (1981)
3756,Return of the Secaucus 7 (1980)
3757,Rude Boy (1980)
3758,Running Scared (1980)
3759,Seems Like Old Times (1980)
3760,Shogun Assassin (1980)
3761,Smokey and the Bandit II (1980)
3762,Smokey and the Bandit (1977)
3763,Smokey and the Bandit III (1983)
3764,Stir Crazy (1980)
3765,Blade II (2002)
3766,Sorority Boys (2002)
3767,Stolen Summer (2002)
3768,George Washington (2000)
3769,Clockstoppers (2002)
3770,Death to Smoochy (2002)
3771,Panic Room (2002)
3772,"Rookie, The (2002)"
3773,No Such Thing (2001)
3774,"Piano Teacher, The (La pianiste) (2001)"
3775,Time Out (L'emploi du temps) (2001)
3776,Boxcar Bertha (1972)
3777,Fraternity Vacation (1985)
3778,Impromptu (1991)
3779,High Crimes (2002)
3780,National Lampoon's Van Wilder (2002)
3781,Crush (2001)
3782,Lucky Break (2001)
3783,"Atomic Cafe, The (1982)"
3784,Rashomon (Rashômon) (1950)
3785,Slap Shot (1977)
3786,Changing Lanes (2002)
3787,Frailty (2001)
3788,"Sweetest Thing, The (2002)"
3789,"Cat's Meow, The (2002)"
3790,Human Nature (2001)
3791,My Big Fat Greek Wedding (2002)
3792,3:10 to Yuma (1957)
3793,Joe Versus the Volcano (1990)
3794,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)"
3795,Taking Care of Business (1990)
3796,Three Men and a Baby (1987)
3797,Three Men and a Little Lady (1990)
3798,"Watcher in the Woods, The (1980)"
3799,Murder by Numbers (2002)
3800,The Scorpion King (2002)
3801,Enigma (2001)
3802,Nine Queens (Nueve reinas) (2000)
3803,"Triumph of Love, The (2001)"
3804,World Traveler (2001)
3805,Jason X (2002)
3806,Life or Something Like It (2002)
3807,Dogtown and Z-Boyz (2001)
3808,Rain (2001)
3809,"Salton Sea, The (2002)"
3810,Bob le Flambeur (1955)
3811,Cadillac Man (1990)
3812,Delirious (1991)
3813,Full Moon in Blue Water (1988)
3814,Husbands and Wives (1992)
3815,Lenny (1974)
3816,Triumph of the Spirit (1989)
3817,Wild Orchid (1990)
3818,Deuces Wild (2002)
3819,Hollywood Ending (2002)
3820,Spider-Man (2002)
3821,Butterflies Are Free (1972)
3822,"Giant Spider Invasion, The (1975)"
3823,Iron Will (1994)
3824,Mountains of the Moon (1990)
3825,White Fang (1991)
3826,"New Guy, The (2002)"
3827,Unfaithful (2002)
3828,"Lady and the Duke, The (Anglaise et le duc, L') (2001)"
3829,Calamity Jane (1953)
3830,"Cranes Are Flying, The (Letyat zhuravli) (1957)"
3831,"Harvey Girls, The (1946)"
3832,About a Boy (2002)
3833,Star Wars: Episode II - Attack of the Clones (2002)
3834,"Believer, The (2001)"
3835,"Importance of Being Earnest, The (2002)"
3836,Every Which Way But Loose (1978)
3837,I Want to Live! (1958)
3838,"Last Waltz, The (1978)"
3839,Enough (2002)
3840,Insomnia (2002)
3841,Spirit: Stallion of the Cimarron (2002)
3842,CQ (2001)
3843,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)
